event,duration,transition,velocity
59,0.5 (1/2),0.5 (1/2),64 (p)
57,0.5 (1/2),0.5 (1/2),64 (p)
56,0.5 (1/2),0.5 (1/2),64 (p)
59,0.5 (1/2),0.4625 (~1/2),64 (p)
54,4.0 (~9/8),0.0375 (~1/32),64 (p)
57,0.5 (1/2),0.5 (1/2),64 (p)
56,0.5 (1/2),0.4875 (~1/2),64 (p)
74,0.5 (1/2),0.0125 (~1/64),64 (p)
57,0.5 (1/2),0.4875 (~1/2),64 (p)
73,0.5 (1/2),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.4875 (~1/2),64 (p)
74,4.0 (~9/8),0.0125 (~1/64),64 (p)
69,2.0 (~9/8),0.5 (1/2),64 (p)
59,0.5 (1/2),0.5 (1/2),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
62,0.5 (1/2),0.5 (1/2),64 (p)
68,2.0 (~9/8),0.5 (1/2),64 (p)
62,0.5 (1/2),0.4625 (~1/2),64 (p)
52,1.0 (1),0.0375 (~1/32),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
66,0.5 (1/2),0.4625 (~1/2),64 (p)
57,0.9583333333333334 (~1),0.025 (~1/32),64 (p)
73,2.0 (~9/8),0.0125 (~1/64),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
62,0.5 (1/2),0.475 (~1/2),64 (p)
57,0.9583333333333334 (~1),0.025 (~1/32),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
64,0.5 (1/2),0.4875 (~1/2),64 (p)
78,2.0 (~9/8),0.0125 (~1/64),64 (p)
71,5.0 (~9/8),0.5 (1/2),64 (p)
61,0.5 (1/2),0.4875 (~1/2),64 (p)
56,0.5 (1/2),0.0125 (~1/64),64 (p)
62,0.5 (1/2),0.4875 (~1/2),64 (p)
54,0.5 (1/2),0.0125 (~1/64),64 (p)
64,0.5 (1/2),0.4875 (~1/2),64 (p)
76,3.5 (~9/8),0.0125 (~1/64),64 (p)
62,0.5 (1/2),0.5 (1/2),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
59,0.5 (1/2),0.5 (1/2),64 (p)
62,0.5 (1/2),0.4875 (~1/2),64 (p)
57,2.0 (~9/8),0.0125 (~1/64),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
59,0.5 (1/2),0.5 (1/2),64 (p)
