event,duration,transition,velocity
63,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
67,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
71,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
75,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
79,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
83,0.0833333333333333 (~3/32),0.025 (~1/32),96 (f)
87,0.9979166666666668 (~1),0.06666666666666667 (~1/16),64 (p)
80,0.0833333333333333 (~3/32),0.0875 (~3/32),96 (f)
78,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),96 (f)
75,0.0833333333333333 (~3/32),0.0875 (~3/32),96 (f)
78,0.33125 (~1/4),0.004166666666666667 (~1/64),96 (f)
71,0.0833333333333333 (~3/32),0.0875 (~3/32),96 (f)
68,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),96 (f)
66,0.0833333333333333 (~3/32),0.0875 (~3/32),96 (f)
63,0.0833333333333333 (~3/32),0.0625 (1/16),96 (f)
80,0.33125 (~1/4),0.029166666666666667 (~1/32),96 (f)
59,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),96 (f)
56,0.0833333333333333 (~3/32),0.0875 (~3/32),96 (f)
54,0.0833333333333333 (~3/32),0.125 (1/8),96 (f)
95,1.9979166666666663 (~9/8),0.09166666666666666 (~3/32),64 (p)
62,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
64,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
66,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
69,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
71,0.0895833333333333 (~3/32),0.05 (~1/16),80 (mp)
81,0.4979166666666667 (~1/2),0.041666666666666664 (~1/32),96 (f)
74,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
76,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
78,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
81,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
83,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
86,0.9979166666666668 (~1),0.008333333333333333 (~1/64),80 (mp)
78,0.9979166666666668 (~1),0.08333333333333333 (~3/32),96 (f)
81,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
78,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
74,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
71,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
69,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
66,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
62,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
59,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
57,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
54,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
57,0.0833333333333333 (~3/32),0.016666666666666666 (~1/64),80 (mp)
93,0.9979166666666668 (~1),0.075 (~1/16),64 (p)
59,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
62,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
66,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
69,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
71,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
74,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
78,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
81,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
83,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
86,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
89,0.4145833333333333 (~1/2),0.09166666666666666 (~3/32),80 (mp)
86,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
83,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
81,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
87,0.33125 (~1/4),0.004166666666666667 (~1/64),96 (f)
77,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
74,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
71,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
69,0.0833333333333333 (~3/32),0.0625 (1/16),80 (mp)
89,0.33125 (~1/4),0.029166666666666667 (~1/32),96 (f)
65,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
62,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
59,0.0833333333333333 (~3/32),0.125 (1/8),80 (mp)
91,0.4979166666666667 (~1/2),0.09166666666666666 (~3/32),96 (f)
58,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
60,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
62,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
65,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
67,0.0895833333333333 (~3/32),0.05 (~1/16),80 (mp)
92,0.4979166666666667 (~1/2),0.041666666666666664 (~1/32),96 (f)
70,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
74,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
79,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
82,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
86,0.0833333333333333 (~3/32),0.008333333333333333 (~1/64),80 (mp)
98,0.6645833333333333 (~3/4),0.08333333333333333 (~3/32),96 (f)
82,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
79,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
74,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
70,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
67,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.04583333333333333 (~1/32),80 (mp)
94,0.1645833333333333 (~3/16),0.04583333333333333 (~1/32),96 (f)
62,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
58,0.0833333333333333 (~3/32),0.029166666666666667 (~1/32),80 (mp)
92,0.1645833333333333 (~3/16),0.058333333333333334 (~1/16),96 (f)
55,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
58,0.0833333333333333 (~3/32),0.016666666666666666 (~1/64),80 (mp)
94,1.9979166666666663 (~9/8),0.075 (~1/16),96 (f)
62,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
67,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
70,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
74,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
79,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
82,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
86,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
89,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
91,0.0833333333333333 (~3/32),0.025 (~1/32),80 (mp)
74,0.9979166666666668 (~1),0.06666666666666667 (~1/16),80 (mp)
89,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
86,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
82,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
79,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
77,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
74,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
70,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
67,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
65,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
62,0.0833333333333333 (~3/32),0.125 (1/8),80 (mp)
93,1.9979166666666663 (~9/8),0.09166666666666666 (~3/32),64 (p)
59,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
61,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
64,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
69,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
71,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
73,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
76,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
81,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
83,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
85,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
88,0.0833333333333333 (~3/32),0.008333333333333333 (~1/64),80 (mp)
93,0.9979166666666668 (~1),0.08333333333333333 (~3/32),80 (mp)
85,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
83,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
81,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
76,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
73,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
71,0.1729166666666666 (~3/16),0.17916666666666667 (~3/16),80 (mp)
73,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
76,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
78,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),120 (fff)
76,0.0895833333333333 (~3/32),0.016666666666666666 (~1/64),80 (mp)
95,1.9979166666666663 (~9/8),0.075 (~1/16),64 (p)
73,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
76,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
73,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
71,0.1729166666666666 (~3/16),0.17916666666666667 (~3/16),80 (mp)
88,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
85,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
83,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
81,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
93,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
95,0.0833333333333333 (~3/32),0.025 (~1/32),80 (mp)
97,0.9979166666666668 (~1),0.06666666666666667 (~1/16),80 (mp)
93,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
81,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
83,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
85,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
86,0.0833333333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
76,0.0833333333333333 (~3/32),0.0875 (~3/32),80 (mp)
73,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
76,0.0895833333333333 (~3/32),0.09166666666666666 (~3/32),80 (mp)
78,0.0895833333333333 (~3/32),0.0875 (~3/32),80 (mp)
81,0.0895833333333333 (~3/32),0.125 (1/8),80 (mp)
97,7.997916666666667 (~9/8),0.03125 (1/32),64 (p)
49,7.764583333333333 (~9/8),0.035416666666666666 (~1/32),80 (mp)
52,7.729166666666667 (~9/8),0.43333333333333335 (~1/2),80 (mp)
64,0.4729166666666666 (~1/2),0.5 (1/2),80 (mp)
69,0.4729166666666666 (~1/2),0.5 (1/2),80 (mp)
76,0.4729166666666666 (~1/2),0.5 (1/2),80 (mp)
85,5.697916666666667 (~9/8),10.0 (~9/8),80 (mp)
42,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
44,0.06875 (~1/16),0.07083333333333333 (~1/16),33 (pppp)
47,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
50,0.06875 (~1/16),0.07083333333333333 (~1/16),33 (pppp)
52,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
54,0.06875 (~1/16),0.07083333333333333 (~1/16),33 (pppp)
56,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
59,0.06875 (~1/16),0.07083333333333333 (~1/16),33 (pppp)
62,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
64,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
66,0.06875 (~1/16),0.07083333333333333 (~1/16),33 (pppp)
68,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
71,0.06875 (~1/16),0.07083333333333333 (~1/16),33 (pppp)
74,0.06875 (~1/16),0.075 (~1/16),33 (pppp)
