event,duration,transition,velocity
74,0.25 (1/4),0.0375 (~1/32),64 (p)
53,0.5 (1/2),0.2125 (~3/16),64 (p)
72,0.25 (1/4),0.25 (1/4),64 (p)
70,0.5 (1/2),0.0375 (~1/32),64 (p)
55,0.5 (1/2),0.4625 (~1/2),64 (p)
72,0.25 (1/4),0.0375 (~1/32),64 (p)
53,0.5 (1/2),0.2125 (~3/16),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
75,0.25 (1/4),0.0375 (~1/32),64 (p)
55,1.0 (1),0.2125 (~3/16),64 (p)
74,0.25 (1/4),0.25 (1/4),64 (p)
72,0.25 (1/4),0.0375 (~1/32),64 (p)
50,0.5 (1/2),0.2125 (~3/16),64 (p)
70,0.25 (1/4),0.25 (1/4),64 (p)
68,0.25 (1/4),0.0375 (~1/32),64 (p)
48,0.25 (1/4),0.2125 (~3/16),64 (p)
67,0.25 (1/4),0.0375 (~1/32),64 (p)
51,0.25 (1/4),0.2125 (~3/16),64 (p)
65,0.25 (1/4),0.0375 (~1/32),64 (p)
53,0.25 (1/4),0.2125 (~3/16),64 (p)
63,0.25 (1/4),0.0375 (~1/32),64 (p)
55,0.25 (1/4),0.2125 (~3/16),64 (p)
68,0.5 (1/2),0.0375 (~1/32),64 (p)
53,0.25 (1/4),0.25 (1/4),64 (p)
51,0.25 (1/4),0.2125 (~3/16),64 (p)
68,0.5 (1/2),0.0375 (~1/32),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.2125 (~3/16),64 (p)
68,1.0 (1),0.0375 (~1/32),64 (p)
51,0.25 (1/4),0.25 (1/4),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.25 (1/4),64 (p)
46,0.25 (1/4),0.2125 (~3/16),64 (p)
67,2.0 (~9/8),0.0375 (~1/32),64 (p)
51,0.5 (1/2),0.2125 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.0375 (~1/32),64 (p)
50,0.5 (1/2),0.2125 (~3/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
63,0.25 (1/4),0.0375 (~1/32),64 (p)
48,1.2083333333333333 (~9/8),0.2125 (~3/16),64 (p)
62,0.25 (1/4),0.25 (1/4),64 (p)
60,0.25 (1/4),0.25 (1/4),64 (p)
58,0.25 (1/4),0.25 (1/4),64 (p)
69,1.0 (1),0.3 (~1/4),64 (p)
48,0.25 (1/4),0.2 (~3/16),64 (p)
60,0.5 (1/2),0.05 (~1/16),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
51,0.25 (1/4),0.2 (~3/16),64 (p)
70,0.5 (1/2),0.05 (~1/16),64 (p)
50,0.25 (1/4),0.25 (1/4),64 (p)
48,0.25 (1/4),0.2 (~3/16),64 (p)
72,0.5 (1/2),0.05 (~1/16),64 (p)
46,0.25 (1/4),0.25 (1/4),64 (p)
45,0.25 (1/4),0.2 (~3/16),64 (p)
74,2.220833333333333 (~9/8),0.05 (~1/16),64 (p)
46,0.5 (1/2),0.2125 (~3/16),64 (p)
65,0.25 (1/4),0.25 (1/4),64 (p)
