event,duration,transition,velocity
42,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
42,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
53,0.9979166666666668 (~1),0.5 (1/2),16 (ppppp)
39,0.4729166666666666 (~1/2),0.5 (1/2),16 (ppppp)
52,1.4979166666666666 (~9/8),0.5 (1/2),16 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
42,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
70,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
57,0.4729166666666666 (~1/2),0.5 (1/2),16 (ppppp)
50,0.9979166666666668 (~1),0.5 (1/2),16 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
42,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
39,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
42,0.4979166666666667 (~1/2),0.5 (1/2),16 (ppppp)
39,0.4729166666666666 (~1/2),1.0 (1),16 (ppppp)
59,1.4979166666666666 (~9/8),0.5 (1/2),33 (pppp)
70,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
74,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
61,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
81,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
59,0.9479166666666666 (~1),0.5 (1/2),33 (pppp)
76,0.4729166666666666 (~1/2),1.0 (1),33 (pppp)
59,1.4979166666666666 (~9/8),0.5 (1/2),33 (pppp)
80,0.9979166666666668 (~1),1.0 (1),33 (pppp)
70,1.4979166666666666 (~9/8),1.0 (1),33 (pppp)
57,0.9479166666666666 (~1),0.5 (1/2),33 (pppp)
75,0.4729166666666666 (~1/2),0.5 (1/2),33 (pppp)
88,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
80,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
73,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
91,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
89,1.4979166666666666 (~9/8),0.75 (3/4),33 (pppp)
86,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
82,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
78,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
77,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
68,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
61,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
