event,duration,transition,velocity
46,1.2479166666666666 (~9/8),0.375 (~1/2),16 (ppppp)
62,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
75,0.3729166666666667 (~1/4),0.375 (~1/2),16 (ppppp)
58,0.1229166666666666 (~1/8),0.125 (1/8),49 (ppp)
71,0.8729166666666667 (~7/8),0.25 (1/4),49 (ppp)
35,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
48,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
37,0.2479166666666666 (~1/4),0.125 (1/8),49 (ppp)
59,0.1229166666666666 (~1/8),0.125 (1/8),49 (ppp)
70,0.8291666666666667 (~7/8),0.875 (7/8),49 (ppp)
68,0.1166666666666666 (~1/8),0.125 (1/8),49 (ppp)
81,0.8729166666666667 (~7/8),0.875 (7/8),49 (ppp)
64,0.1229166666666666 (~1/8),0.125 (1/8),49 (ppp)
77,0.8729166666666667 (~7/8),0.875 (7/8),49 (ppp)
65,0.1229166666666666 (~1/8),0.125 (1/8),49 (ppp)
78,1.3729166666666666 (~9/8),0.25 (1/4),49 (ppp)
36,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
49,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
38,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
51,1.2479166666666666 (~9/8),0.375 (~1/2),49 (ppp)
66,0.1229166666666666 (~1/8),0.125 (1/8),49 (ppp)
79,0.3729166666666667 (~1/4),0.375 (~1/2),49 (ppp)
71,0.1229166666666666 (~1/8),0.125 (1/8),49 (ppp)
84,0.7479166666666667 (~3/4),0.25 (1/4),49 (ppp)
40,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
53,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
72,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
83,0.7104166666666667 (~3/4),0.25 (1/4),49 (ppp)
44,0.7104166666666667 (~3/4),0.625 (~3/4),49 (ppp)
58,0.1166666666666666 (~1/8),0.125 (1/8),49 (ppp)
71,0.8729166666666667 (~7/8),0.25 (1/4),49 (ppp)
65,0.2479166666666666 (~1/4),0.125 (1/8),49 (ppp)
43,0.1229166666666666 (~1/8),0.125 (1/8),49 (ppp)
66,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
63,0.2354166666666666 (~1/4),0.125 (1/8),49 (ppp)
61,0.1166666666666666 (~1/8),0.125 (1/8),49 (ppp)
74,0.9979166666666668 (~1),0.25 (1/4),49 (ppp)
68,0.2479166666666666 (~1/4),0.125 (1/8),49 (ppp)
47,0.1166666666666666 (~1/8),0.125 (1/8),49 (ppp)
69,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
66,0.3583333333333332 (~1/4),0.5 (1/2),49 (ppp)
71,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
77,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
81,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
85,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
94,0.2354166666666666 (~1/4),0.125 (1/8),16 (ppppp)
54,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
47,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
65,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
70,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
76,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
80,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
84,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
93,0.2354166666666666 (~1/4),0.5 (1/2),16 (ppppp)
52,0.2479166666666666 (~1/4),0.25 (1/4),16 (ppppp)
53,0.2479166666666666 (~1/4),0.25 (1/4),16 (ppppp)
52,0.2354166666666666 (~1/4),0.25 (1/4),16 (ppppp)
33,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
46,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
78,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
65,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
35,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
62,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
75,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
61,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
37,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
58,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
72,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
59,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
57,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
44,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
69,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
56,0.1166666666666666 (~1/8),0.375 (~1/2),16 (ppppp)
54,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
72,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
59,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
44,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
69,0.1229166666666666 (~1/8),0.125 (1/8),16 (ppppp)
56,0.1166666666666666 (~1/8),0.125 (1/8),16 (ppppp)
50,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
54,0.2354166666666666 (~1/4),0.125 (1/8),33 (pppp)
50,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
54,0.5916666666666667 (~1/2),0.125 (1/8),33 (pppp)
