event,duration,transition,velocity
59,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
71,0.4979166666666667 (~1/2),0.25 (1/4),96 (f)
51,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
53,1.4979166666666666 (~9/8),0.25 (1/4),96 (f)
34,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
37,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
35,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
72,0.2479166666666666 (~1/4),0.5 (1/2),33 (pppp)
73,1.4979166666666666 (~9/8),1.5 (~9/8),33 (pppp)
85,6.997916666666667 (~9/8),3.0 (~9/8),33 (pppp)
67,3.997916666666667 (~9/8),4.0 (~9/8),33 (pppp)
85,3.997916666666667 (~9/8),3.0 (~9/8),33 (pppp)
67,4.997916666666667 (~9/8),1.0 (1),33 (pppp)
89,1.4979166666666666 (~9/8),1.5 (~9/8),33 (pppp)
90,0.9979166666666668 (~1),1.0 (1),33 (pppp)
89,0.4979166666666667 (~1/2),2.5 (~9/8),33 (pppp)
85,2.997916666666667 (~9/8),1.0 (1),33 (pppp)
62,2.997916666666667 (~9/8),2.0 (~9/8),33 (pppp)
72,5.997916666666667 (~9/8),1.0 (1),33 (pppp)
42,4.997916666666667 (~9/8),0.5 (1/2),33 (pppp)
58,1.4979166666666666 (~9/8),1.5 (~9/8),33 (pppp)
56,2.997916666666667 (~9/8),4.0 (~9/8),33 (pppp)
76,0.7479166666666667 (~3/4),0.5 (1/2),49 (ppp)
51,0.83125 (~7/8),0.8333333333333334 (~7/8),49 (ppp)
52,0.33125 (~1/4),0.3333333333333333 (~1/4),49 (ppp)
56,0.6645833333333333 (~3/4),0.6666666666666666 (~3/4),49 (ppp)
53,0.6645833333333333 (~3/4),1.0 (1),49 (ppp)
74,1.1645833333333333 (~9/8),0.3333333333333333 (~1/4),33 (pppp)
65,0.83125 (~7/8),0.3333333333333333 (~1/4),33 (pppp)
57,0.4979166666666667 (~1/2),3.0 (~9/8),33 (pppp)
85,3.997916666666667 (~9/8),1.0 (1),33 (pppp)
62,2.997916666666667 (~9/8),2.0 (~9/8),33 (pppp)
48,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
34,0.4979166666666667 (~1/2),0.4979166666666667 (~1/2),33 (pppp)
